Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
Pacific Nickel Mines Limited (ASX:PNM),ASX:PNM,Materials (Primary); Materials (Primary),NM, 0.051 , 2.94 , 7.14 , (432.5)  , 0.641 ,-, 0.001 , 74.5 ,Australian Securities Exchange (ASX),"DB:MUW
Company: Pacific Nickel Mines Limited
(IQT28559808) - Deutsche Boerse AG (DB)"
Pacific Online Limited (SEHK:543),SEHK:543,Communication Services (Primary); Consumer Discretionary; Health Care; Information Technology, 10.4 , 0.303 , 1.59 , 0.134 , 15.8 , 2.51 , 26.4 , 0.66 , 0.036 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:4P7
Company: Pacific Online Limited
(IQT39549703) - Deutsche Boerse AG (DB)"
Pacific Pipe Public Company Limited (SET:PAP),SET:PAP,Materials (Primary); Materials (Primary); Industrials, 7.7 , 0.202 , 1.17 , (3.61)  , 15.9 , 1.6 , 8.5 , 1.65 , 41.1 ,The Stock Exchange of Thailand (SET),"SET:PAP-R
Company: Pacific Pipe Public Company Limited
(IQT27009891) - The Stock Exchange of Thailand (SET)"
"Pacific Premier Bancorp, Inc. (NasdaqGS:PPBI)",NasdaqGS:PPBI,Financials (Primary), 37.2 , 56.82 , 1.51 , 19.9 , 4.39 ,-,-,-,-,Nasdaq Global Select (NasdaqGS),-
"Pacific Shuanglin Bio-pharmacy Co., LTD (SZSE:000403)",SZSE:000403,Health Care (Primary); Industrials; Real Estate; Utilities, 69.8 , 6.6 , 3.8 , 13.4 , 6.34 , 3.08 , 25.1 , 0.718 , 26.7 ,Shenzhen Stock Exchange (SZSE),-
Pacific Silk Road Resources Group Inc. (TSXV:PP),TSXV:PP,Materials (Primary); Materials (Primary),NM, 0.038 ,NM,-,NM, 0.021 ,-,-,NM,-,"DB:P9PN
Company: Pacific Silk Road Resources Group Inc.
(IQT142149813) - Deutsche Boerse AG (DB)"
Pacific Smiles Group Limited (ASX:PSQ),ASX:PSQ,Health Care (Primary), 34.8 , 2.81 , 9.01 , 10.7 , 29.2 , 0.403 , 15.5 , 1.04 , 69.8 ,Australian Securities Exchange (ASX),-
Pacific Textiles Holdings Limited (SEHK:1382),SEHK:1382,Consumer Discretionary (Primary), 9.47 , 0.804 , 2.04 , (4.06)  , 23.2 , 1.93 , 16.3 , 1.07 , 19.5 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:WHE
Company: Pacific Textiles Holdings Limited
(IQT34445376) - Deutsche Boerse AG (DB)"
Pacifico Renewables Yield AG (XTRA:PRY),XTRA:PRY,Utilities (Primary),NM, 58.64 , 1.6 ,-, (7.59)  , 1.42 , 44.6 , 0.136 , 46.9 ,XETRA Trading Platform (XTRA),"DB:PRY
Company: Pacifico Renewables Yield AG
(IQT688666096) - Deutsche Boerse AG (DB)"
"Pacira BioSciences, Inc. (NasdaqGS:PCRX)",NasdaqGS:PCRX,Health Care (Primary), 19.1 , 82.47 , 4.29 , 14.9 , 28.8 , 3.1 , 18.4 , 0.408 , 46.6 ,Nasdaq Global Select (NasdaqGS),"DB:82P
Company: Pacira BioSciences, Inc.
(IQT127035124) - Deutsche Boerse AG (DB)"
Pacjor Siglo XXI SICAV S.A. (BME:S2324),BME:S2324,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Packaging Corporation of America (NYSE:PKG),NYSE:PKG,Materials (Primary); Materials (Primary), 26.5 , 182.06 , 3.82 , 0.79 , 15.0 , 3.55 , 19.1 , 0.908 , 45.8 ,New York Stock Exchange (NYSE),"BOVESPA:P1KG34
Company: Packaging Corporation of America
(IQT652260072) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:PKA
Company: Packaging Corporation of America
(IQT20141595) - Deutsche Boerse AG (DB)

LSE:0KEZ
Company: Packaging Corporation of America
(IQT549909402) - London Stock Exchange (LSE)"
PacRay International Holdings Limited (SEHK:1010),SEHK:1010,Information Technology (Primary); Financials; Industrials,NM, 0.535 , 10.9 , 36.3 , (5.47)  , 1.56 , (17.0)  , 0.575 , 5.03 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pact Group Holdings Ltd (ASX:PGH),ASX:PGH,Materials (Primary); Materials (Primary); Health Care; Industrials, 12.5 , 3.74 , 3.18 , 5.33 , 28.5 , 0.933 , 12.3 , 1.01 , 75.6 ,Australian Securities Exchange (ASX),"DB:27P
Company: Pact Group Holdings Ltd
(IQT272035962) - Deutsche Boerse AG (DB)"
Pact Industries Limited (BSE:538963),BSE:538963,Industrials (Primary); Consumer Discretionary,NM, 0.032 , 1.1 , (7.26)  ,-,-, 1.59 , 1.55 , 42.3 ,Mumbai Stock Exchange (BSE),-
Pacte Novation (ENXTPA:MLPAC),ENXTPA:MLPAC,Information Technology (Primary), 68.5 , 13.62 , 2.25 , (6.15)  , 4.28 , 1.87 , 2.08 , 1.72 , 0.092 ,Euronext Paris (ENXTPA),-
Pactiv Evergreen Inc. (NasdaqGS:PTVE),NasdaqGS:PTVE,Materials (Primary); Materials (Primary); Industrials,NM, 20.32 , 2.77 , (24.0)  , (10.8)  , 2.28 , 13.0 , 0.407 , 79.8 ,Nasdaq Global Select (NasdaqGS),"DB:PEG
Company: Pactiv Evergreen Inc.
(IQT713536076) - Deutsche Boerse AG (DB)"
Pacton Gold Inc. (TSXV:PAC),TSXV:PAC,Materials (Primary); Materials (Primary),NM, 0.784 , 1.19 ,-, (31.7)  , 7.9 ,-,-,-,-,"DB:2NKM
Company: Pacton Gold Inc.
(IQT248736825) - Deutsche Boerse AG (DB)"
PacWest Bancorp (NasdaqGS:PACW),NasdaqGS:PACW,Financials (Primary), 14.7 , 55.17 , 1.38 , (2.56)  , 9.82 ,-,-,-,-,Nasdaq Global Select (NasdaqGS),"DB:F8B
Company: PacWest Bancorp
(IQT248933132) - Deutsche Boerse AG (DB)"
Padaeng Industry Public Company Limited (SET:PDI),SET:PDI,Materials (Primary); Materials (Primary); Consumer Discretionary; Industrials; Real Estate; Utilities, 16.6 , 0.38 , 0.411 , (57.0)  , 2.54 , 4.01 , 47.6 , 0.051 , 29.6 ,The Stock Exchange of Thailand (SET),"DB:QU5A
Company: Padaeng Industry Public Company Limited
(IQT114870712) - Deutsche Boerse AG (DB)

SET:PDI-R
Company: Padaeng Industry Public Company Limited
(IQT20160292) - The Stock Exchange of Thailand (SET)"
Padam Cotton Yarns Limited (BSE:531395),BSE:531395,Industrials (Primary),-, 0.152 ,-, (85.9)  , (2.75)  , 228.1 ,-, 0.001 ,-,Mumbai Stock Exchange (BSE),-
"Paderna 2011 Inversiones, SICAV, S.A. (BME:S1876)",BME:S1876,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Padinver S.A., SICAV (BME:S2325)",BME:S2325,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Padmalaya Telefilms Limited (BSE:532350),BSE:532350,Communication Services (Primary), 9.86 , 0.045 ,-, 11.4 ,-,-,-, 0.145 , 5.25 ,Mumbai Stock Exchange (BSE),-
Padmanabh Industries Limited (BSE:526905),BSE:526905,Consumer Discretionary (Primary); Financials; Industrials,NM, 0.107 , 1.45 ,-, (88.1)  , 0.72 , 32.5 , 0.203 , 12.8 ,Mumbai Stock Exchange (BSE),-
Padtec Holding S.A. (BOVESPA:PDTC3),BOVESPA:PDTC3,Financials (Primary); Information Technology, 33.5 , 1.91 , 5.6 , 603.6 , 28.4 , 1.82 , 12.4 , 0.769 , 45.5 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
PAE Incorporated (NasdaqCM:PAE),NasdaqCM:PAE,Industrials (Primary), 52.1 , 11.87 , 12.9 ,-, 11.0 , 1.17 , 5.2 , 1.7 , 90.9 ,Nasdaq Capital Market (NasdaqCM),-
PAE Limited (BSE:517230),BSE:517230,Industrials (Primary); Consumer Discretionary, 11.7 , 0.16 ,NM,-,-,-, 303.7 , 0.063 ,NM,Mumbai Stock Exchange (BSE),"NSEI:PAEL
Company: PAE Limited
(IQT46355862) - National Stock Exchange of India (NSEI)"
Pagaria Energy Limited (BSE:531396),BSE:531396,Industrials (Primary),NM, 0.046 , 0.164 , (27.7)  ,-,-, (20.5)  , 0.175 , 2.57 ,Mumbai Stock Exchange (BSE),-
"Pagasarri De Inversiones, SICAV, S.A. (BME:S2323)",BME:S2323,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Page Industries Limited (NSEI:PAGEIND),NSEI:PAGEIND,Consumer Discretionary (Primary), 96.5 , 534.58 , 37.1 , 3.55 , 40.0 , 1.72 , 18.6 , 1.76 , 12.6 ,National Stock Exchange of India (NSEI),"BSE:532827
Company: Page Industries Limited
(IQT33221785) - Mumbai Stock Exchange (BSE)"
PageGroup plc (LSE:PAGE),LSE:PAGE,Industrials (Primary),NM, 11.05 , 5.9 , (1.65)  , (1.79)  , 1.9 , 2.07 , 1.96 , 24.7 ,London Stock Exchange (LSE),"DB:3MI
Company: PageGroup plc
(IQT37476891) - Deutsche Boerse AG (DB)"
"PagerDuty, Inc. (NYSE:PD)",NYSE:PD,Information Technology (Primary),NM, 61.16 , 12.8 ,-, (26.6)  , 3.75 , (27.9)  , 0.347 , 40.5 ,New York Stock Exchange (NYSE),"DB:2TY
Company: PagerDuty, Inc.
(IQT610491370) - Deutsche Boerse AG (DB)"
Pagoa Inversiones SICAV S.A. (BME:S2322),BME:S2322,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
PagSeguro Digital Ltd. (NYSE:PAGS),NYSE:PAGS,Information Technology (Primary); Consumer Discretionary; Financials, 87.2 , 74.56 , 10.9 , 35.7 , 13.4 , 1.74 , 29.4 , 0.362 , 0.767 ,New York Stock Exchange (NYSE),"BOVESPA:PAGS34
Company: PagSeguro Digital Ltd.
(IQT702751213) - Bolsa de Valores de Sao Paulo (BOVESPA)"
Paiho Shih Holdings Corporation (TWSE:8404),TWSE:8404,Consumer Discretionary (Primary); Industrials; Real Estate, 22.1 , 2.36 , 2.83 , 15.0 , 13.7 , 1.29 , 26.5 , 0.398 , 55.1 ,Taiwan Stock Exchange (TWSE),-
"Paik Kwang Industrial Co., Ltd. (KOSE:A001340)",KOSE:A001340,Materials (Primary); Materials (Primary); Consumer Discretionary; Industrials, 25.5 , 7.68 , 1.59 , 4.7 , 6.39 , 0.572 , 16.8 , 0.526 , 35.2 ,Korea Stock Exchange (KOSE),-
PainChek Limited (ASX:PCK),ASX:PCK,Health Care (Primary),NM, 0.062 , 5.38 , 65.0 , (41.7)  , 13.3 ,-, 0.054 ,-,Australian Securities Exchange (ASX),-
Paion AG (XTRA:PA8),XTRA:PA8,Health Care (Primary), 66.3 , 3.13 , 6.19 , 50.1 , 12.3 , 3.84 , 12.2 , 0.741 , 0.126 ,XETRA Trading Platform (XTRA),"DB:PA8
Company: Paion AG
(IQT20296973) - Deutsche Boerse AG (DB)

LSE:0NF3
Company: Paion AG
(IQT38006020) - London Stock Exchange (LSE)

N/A
Company: Paion AG
(IQT709064257) - XETRA Trading Platform (XTRA)"
Paisajes de Ruiloba Inversiones SICAV SA (BME:S3630),BME:S3630,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Paisalo Digital Limited (BSE:532900),BSE:532900,Financials (Primary), 41.9 , 11.07 , 2.96 , (0.278)  , 7.51 , 107.1 ,-, 0.078 , 60.4 ,Mumbai Stock Exchange (BSE),"NSEI:PAISALO
Company: Paisalo Digital Limited
(IQT60253861) - National Stock Exchange of India (NSEI)"
Pak Fah Yeow International Limited (SEHK:239),SEHK:239,Health Care (Primary); Communication Services; Financials; Real Estate,NM, 0.317 , 0.847 , (15.2)  , (5.35)  , 5.8 , 31.9 , 0.129 , 2.58 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pak Tak International Limited (SEHK:2668),SEHK:2668,Consumer Discretionary (Primary); Financials; Industrials; Real Estate, 28.1 , 0.036 , 1.13 , 43.9 , 4.15 , 1.04 , 1.85 , 2.06 , 55.6 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"PAL GROUP Holdings CO., LTD. (TSE:2726)",TSE:2726,Consumer Discretionary (Primary), 279.4 , 21.14 , 1.7 , (4.15)  , 0.594 , 1.57 , 2.99 , 1.07 , 39.2 ,The Tokyo Stock Exchange (TSE),-
Palace Banquet Holdings Limited (SEHK:1703),SEHK:1703,Consumer Discretionary (Primary),NM, 0.125 , 8.89 ,-, (88.0)  , 0.689 , (14.6)  , 1.09 , 79.8 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Palace Capital Plc (LSE:PCA),LSE:PCA,Real Estate (Primary); Financials,NM, 4.87 , 0.782 , 1.15 , (3.41)  , 1.77 , 65.4 , 0.057 , 45.2 ,London Stock Exchange (LSE),-
Paladin Energy Limited (ASX:PDN),ASX:PDN,Energy (Primary),NM, 0.518 , 5.52 ,-, (65.0)  , 16.3 ,-,-, 71.8 ,Australian Securities Exchange (ASX),"DB:PUR
Company: Paladin Energy Limited
(IQT20115570) - Deutsche Boerse AG (DB)"
Paladin Limited (SEHK:495),SEHK:495,Real Estate (Primary); Industrials; Information Technology,NM, 0.023 , 0.218 , 42.8 , (15.4)  , 1.12 ,-, 0.008 , 17.8 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Palantir Technologies Inc. (NYSE:PLTR),NYSE:PLTR,Information Technology (Primary),NM, 36.76 , 27.6 ,-, (126.6)  , 3.88 , (99.9)  , 0.51 , 23.1 ,New York Stock Exchange (NYSE),"DB:PTX
Company: Palantir Technologies Inc.
(IQT690179297) - Deutsche Boerse AG (DB)

LSE:0A7R
Company: Palantir Technologies Inc.
(IQT670749403) - London Stock Exchange (LSE)

XTRA:PTX
Company: Palantir Technologies Inc.
(IQT700522791) - XETRA Trading Platform (XTRA)"
Palash Securities Limited (BSE:540648),BSE:540648,Consumer Staples (Primary); Financials; Real Estate,NM, 1.52 , 0.29 , 11.1 , (5.83)  , 1.4 , (18.4)  , 0.236 , 7.68 ,Mumbai Stock Exchange (BSE),"NSEI:PALASHSECU
Company: Palash Securities Limited
(IQT532523444) - National Stock Exchange of India (NSEI)"
"Palatin Technologies, Inc. (NYSEAM:PTN)",NYSEAM:PTN,Health Care (Primary),NM, 0.738 , 2.01 ,-, (36.1)  , 7.91 ,NM, 0.001 , 1.56 ,NYSE MKT LLC (NYSEAM),"DB:PTNA
Company: Palatin Technologies, Inc.
(IQT24485093) - Deutsche Boerse AG (DB)

LSE:0KF3
Company: Palatin Technologies, Inc.
(IQT541693252) - London Stock Exchange (LSE)"
Palatina De Inversiones SICAV SA (BME:S3925),BME:S3925,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Palco Limited (BSE:513405),BSE:513405,Materials (Primary); Materials (Primary),NM,-,NM,-,-,-,-,-,NM,Mumbai Stock Exchange (BSE),-
Palco Metals Limited (BSE:539121),BSE:539121,Materials (Primary); Materials (Primary); Industrials, 16.5 , 0.416 , 0.84 ,-,-,-, 2.94 , 1.72 , 39.4 ,Mumbai Stock Exchange (BSE),-
"Palemo Holdings Co.,Ltd. (TSE:2778)",TSE:2778,Consumer Discretionary (Primary),NM, 2.33 , 1.69 , (33.0)  , (54.4)  , 0.877 , (1.59)  , 1.69 , 65.0 ,The Tokyo Stock Exchange (TSE),-
Palfinger AG (WBAG:PAL),WBAG:PAL,Industrials (Primary), 23.1 , 56.87 , 2.39 , 0.947 ,-,-, 9.65 , 0.959 , 46.0 ,-,"DB:PFI
Company: Palfinger AG
(IQT20184693) - Deutsche Boerse AG (DB)

LSE:0MJ1
Company: Palfinger AG
(IQT38006016) - London Stock Exchange (LSE)"
Paliburg Holdings Limited (SEHK:617),SEHK:617,Consumer Discretionary (Primary); Consumer Staples; Financials; Industrials; Information Technology; Real Estate,NM, 0.367 , 0.16 , (26.2)  , (5.93)  , 0.96 , (22.0)  , 0.031 , 49.6 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Palinda Group Holdings Limited (SEHK:8179),SEHK:8179,Consumer Discretionary (Primary); Consumer Staples; Financials,NM, 0.037 , 0.333 , 2.94 , (6.46)  ,-, (5.13)  , 0.323 , 17.4 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Palisade Bio, Inc. (NasdaqCM:PALI)",NasdaqCM:PALI,Health Care (Primary),NM, 5.84 ,NM,-,-, 0.218 ,-,-, 30.8 ,Nasdaq Capital Market (NasdaqCM),"DB:7NSA
Company: Palisade Bio, Inc.
(IQT712917166) - Deutsche Boerse AG (DB)"
Palla Pharma Limited (ASX:PAL),ASX:PAL,Health Care (Primary); Consumer Staples,NM, 0.376 , 1.29 , 0.527 , (64.6)  , 2.28 , (75.4)  , 0.28 , 33.9 ,Australian Securities Exchange (ASX),-
Palladium One Mining Inc. (TSXV:PDM),TSXV:PDM,Materials (Primary); Materials (Primary),NM, 0.316 , 3.65 ,-, (63.6)  , 8.84 ,-,-,-,-,"DB:7N11
Company: Palladium One Mining Inc.
(IQT327103441) - Deutsche Boerse AG (DB)"
"Pallaresa Capital Financiera, Sicav, SA (BME:S3799)",BME:S3799,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Palm Eco-Town Development Co., Ltd (SZSE:002431)",SZSE:002431,Industrials (Primary), 33.8 , 0.607 , 0.993 , (3.1)  , 2.75 , 1.06 , 7.65 , 0.287 , 53.6 ,Shenzhen Stock Exchange (SZSE),-
Palm Jewels Limited (BSE:541444),BSE:541444,Consumer Discretionary (Primary), 41.7 , 0.732 , 3.0 ,-,-,-, 2.35 , 3.03 , 5.26 ,Mumbai Stock Exchange (BSE),-
"Palma Co., Ltd. (TSE:3461)",TSE:3461,Industrials (Primary); Information Technology; Real Estate, 23.6 , 8.98 , 2.27 , 24.5 , 10.6 , 3.4 , 7.19 , 0.952 , 54.6 ,The Tokyo Stock Exchange (TSE),-
Palmarola Inversiones Sicav SA (BME:S3668),BME:S3668,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Palmboomen Cultuur Maatschappij Mopoli (Palmeraies De Mopoli) N.V. (ENXTBR:MOP),ENXTBR:MOP,Consumer Staples (Primary), 48.8 ,-, 0.492 ,-, 1.01 , 582.9 ,-,-,-,Euronext Brussels (ENXTBR),-
Palmera Azul Inversiones Sicav S.A. (BME:S1593),BME:S1593,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Palo Alto Networks, Inc. (NYSE:PANW)",NYSE:PANW,Information Technology (Primary); Consumer Discretionary,NM, 508.17 , 36.7 , 23.4 , (50.3)  , 1.38 , (0.058)  , 0.435 , 75.9 ,New York Stock Exchange (NYSE),"DB:5AP
Company: Palo Alto Networks, Inc.
(IQT214609570) - Deutsche Boerse AG (DB)

BMV:PANW *
Company: Palo Alto Networks, Inc.
(IQT645678647) - Bolsa Mexicana de Valores (BMV)

LSE:0KF5
Company: Palo Alto Networks, Inc.
(IQT550484946) - London Stock Exchange (LSE)

XTRA:5AP
Company: Palo Alto Networks, Inc.
(IQT322901801) - XETRA Trading Platform (XTRA)"
"Palomar Holdings, Inc. (NasdaqGS:PLMR)",NasdaqGS:PLMR,Financials (Primary), 188.7 , 101.83 , 5.33 ,-, 3.49 , 0.734 , 6.35 , 0.3 , 0.821 ,Nasdaq Global Select (NasdaqGS),"DB:PH8
Company: Palomar Holdings, Inc.
(IQT611516356) - Deutsche Boerse AG (DB)"
Palred Technologies Limited (BSE:532521),BSE:532521,Information Technology (Primary); Communication Services; Consumer Discretionary, 87.6 , 2.45 , 5.13 , 32.4 , 11.3 , 1.75 , 5.78 , 2.05 , 48.7 ,Mumbai Stock Exchange (BSE),"NSEI:PALREDTEC
Company: Palred Technologies Limited
(IQT46492334) - National Stock Exchange of India (NSEI)"
Palsoft Infosystems Limited (BSE:511597),BSE:511597,Information Technology (Primary),NM,-,NM,-,NM, 0.058 ,-, 0.617 ,-,Mumbai Stock Exchange (BSE),-
"Palsori Inversiones, SICAV,  S.A. (BME:S2326)",BME:S2326,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Paltac Corporation (TSE:8283),TSE:8283,Consumer Discretionary (Primary); Health Care; Industrials, 18.6 , 69.36 , 1.53 , 2.25 , 8.52 , 1.55 , 3.01 , 2.42 , 0.239 ,The Tokyo Stock Exchange (TSE),-
Paltek Corporation (TSE:7587),TSE:7587,Information Technology (Primary); Materials; Materials, 145.6 , 8.24 , 0.787 , (6.32)  , 0.539 , 2.1 , 0.996 , 1.9 , 24.5 ,The Tokyo Stock Exchange (TSE),-
Pampa Energía S.A. (BASE:PAMP),BASE:PAMP,Utilities (Primary); Consumer Discretionary; Energy; Materials; Materials, 6.83 , 1.44 , 1.1 , 3.44 , 8.98 , 1.66 , 42.2 , 0.203 , 47.9 ,-,"DB:9PAA
Company: Pampa Energía S.A.
(IQT419292213) - Deutsche Boerse AG (DB)

BMV:PAMP N
Company: Pampa Energía S.A.
(IQT423507497) - Bolsa Mexicana de Valores (BMV)

NYSE:PAM
Company: Pampa Energía S.A.
(IQT29991481) - New York Stock Exchange (NYSE)"
Pampa Metals Corporation (CNSX:PM),CNSX:PM,Materials (Primary); Materials (Primary),NM, 0.621 , 2.63 ,-,-, 23.2 ,-,-,-,-,"DB:FIRA
Company: Pampa Metals Corporation
(IQT698257137) - Deutsche Boerse AG (DB)"
Pampana De Inversiones SICAV SA (BME:S3658),BME:S3658,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Pan African Resources PLC (AIM:PAF),AIM:PAF,Materials (Primary); Materials (Primary), 7.42 , 0.334 , 1.92 , 40.7 , 28.4 , 0.836 , 35.7 , 0.72 , 37.3 ,-,"DB:RTZ
Company: Pan African Resources PLC
(IQT127336392) - Deutsche Boerse AG (DB)"
Pan American Silver Corp. (TSX:PAAS),TSX:PAAS,Materials (Primary); Materials (Primary), 23.5 , 37.82 , 2.25 , 17.8 , 9.91 , 2.58 , 41.6 , 0.388 , 2.04 ,The Toronto Stock Exchange (TSX),"DB:PA2
Company: Pan American Silver Corp.
(IQT20220601) - Deutsche Boerse AG (DB)

BMV:PAAS N
Company: Pan American Silver Corp.
(IQT670494678) - Bolsa Mexicana de Valores (BMV)

SWX:PAA
Company: Pan American Silver Corp.
(IQT285398570) - SIX Swiss Exchange (SWX)

LSE:0R07
Company: Pan American Silver Corp.
(IQT275907801) - London Stock Exchange (LSE)

NasdaqGS:PAAS
Company: Pan American Silver Corp.
(IQT2637583) - Nasdaq Global Select (NasdaqGS)"
Pan Asia Data Holdings Inc. (SEHK:1561),SEHK:1561,Materials (Primary); Materials (Primary); Industrials; Information Technology,NM, 0.353 , 5.91 , 18.5 , (85.3)  , 1.08 , (4.21)  , 0.212 , 45.3 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pan Asia Environmental Protection Group Limited (SEHK:556),SEHK:556,Industrials (Primary),NM, 0.086 , 0.316 , (59.4)  , (2.59)  , 8.85 , (40.3)  , 0.031 , 4.06 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:4P9
Company: Pan Asia Environmental Protection Group Limited
(IQT39620816) - Deutsche Boerse AG (DB)"
Pan Asia Footwear Public Company Limited (SET:PAF),SET:PAF,Consumer Discretionary (Primary); Industrials; Materials; Materials, 12.4 , 0.077 , 1.64 , (8.41)  , 13.6 , 2.01 , 0.17 , 0.798 , 15.0 ,The Stock Exchange of Thailand (SET),"SET:PAF-R
Company: Pan Asia Footwear Public Company Limited
(IQT20192034) - The Stock Exchange of Thailand (SET)"
Pan Asia Metals Limited (ASX:PAM),ASX:PAM,Materials (Primary); Materials (Primary),NM, 0.127 , 1.58 ,-, (10.4)  , 5.42 ,-,-, 0.656 ,Australian Securities Exchange (ASX),-
Pan Asian Microvent Tech (Jiangsu) Corporation (SHSE:688386),SHSE:688386,Materials (Primary); Materials (Primary), 52.2 , 12.31 , 7.08 ,-, 15.6 , 4.17 , 31.8 , 0.534 , 0.09 ,Shanghai Stock Exchange (SHSE),-
Pan Electronics (India) Limited (BSE:517397),BSE:517397,Materials (Primary); Materials (Primary); Information Technology,-, 0.455 ,-,-,NM, 5.33 ,NM,-, 71.9 ,Mumbai Stock Exchange (BSE),-
Pan German Universal Motors Ltd. (TWSE:2247),TWSE:2247,Consumer Discretionary (Primary), 13.9 , 11.11 , 1.6 , 8.05 , 12.4 , 2.48 , 5.38 , 2.29 , 21.4 ,Taiwan Stock Exchange (TWSE),-
Pan Hong Holdings Group Limited (SGX:P36),SGX:P36,Real Estate (Primary); Consumer Discretionary; Financials; Industrials, 2.16 , 0.24 , 0.617 , 51.3 , 31.8 , 2.25 , 29.8 , 0.638 , 1.02 ,Singapore Exchange (SGX),-
Pan India Corporation Limited (BSE:511525),BSE:511525,Financials (Primary),NM, 0.015 , 1.17 ,-,-,-,-, 0.001 ,-,Mumbai Stock Exchange (BSE),-
"Pan Ocean Co., Ltd. (KOSE:A028670)",KOSE:A028670,Industrials (Primary); Consumer Staples; Energy, 50.7 , 10.17 , 1.57 , 0.799 , 3.02 , 1.1 , 16.5 , 0.52 , 34.5 ,Korea Stock Exchange (KOSE),"SGX:AZY
Company: Pan Ocean Co., Ltd.
(IQT23000507) - Singapore Exchange (SGX)"
Pan Orient Energy Corp. (TSXV:POE),TSXV:POE,Energy (Primary),NM, 1.12 , 0.937 ,-, (4.7)  , 6.3 ,-,-, 0.04 ,-,"DB:PNO
Company: Pan Orient Energy Corp.
(IQT31782091) - Deutsche Boerse AG (DB)"
Pan Pacific International Holdings Corporation (TSE:7532),TSE:7532,Consumer Discretionary (Primary); Consumer Staples; Real Estate, 25.7 , 28.22 , 3.61 , 22.7 , 14.6 , 1.67 , 6.69 , 1.31 , 57.7 ,The Tokyo Stock Exchange (TSE),"DB:QJE
Company: Pan Pacific International Holdings Corporation
(IQT127877345) - Deutsche Boerse AG (DB)"
Pan-International Industrial Corp. (TWSE:2328),TWSE:2328,Information Technology (Primary); Industrials, 26.3 , 1.96 , 1.84 , (8.19)  , 7.78 , 2.07 , 7.3 , 0.97 , 12.3 ,Taiwan Stock Exchange (TWSE),-
"Pan-Pacific Co., Ltd. (KOSE:A007980)",KOSE:A007980,Consumer Discretionary (Primary); Consumer Staples; Real Estate,NM, 3.27 , 0.787 , (6.32)  , (5.12)  , 1.25 , 1.44 , 1.22 , 68.4 ,Korea Stock Exchange (KOSE),-
Pan-United Corporation Ltd (SGX:P52),SGX:P52,Industrials (Primary); Energy; Information Technology; Materials; Materials, 206.6 , 0.305 , 1.1 , (13.7)  , 0.732 , 1.64 , 4.29 , 0.962 , 33.8 ,Singapore Exchange (SGX),-
Panacea Acquisition Corp. II (NasdaqCM:PANA),NasdaqCM:PANA,Financials (Primary),-, 13.44 ,-,-,-,-,-,-,-,Nasdaq Capital Market (NasdaqCM),-
